AvgDialog_8228_Content_55,aqBw,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,323,AvgDialog,Content,,更多人倒下的声音传来，借着已经没有多少的天光，你发现广场上的人似乎没有原先密集了。,"The sound of more people collapsing reaches you. In the fading light, you notice that the square appears less crowded than before."
AvgDialog_8228_Content_56,aqBx,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,324,AvgDialog,Content,,或者说，站着的人没有那么多了，他们中有很大一部分躺在地上，和你脚边的几人一样，似乎陷入了深眠之中。,"Or rather, there are fewer people standing now. A large portion of them are lying on the ground, just like the few at your feet, seemingly in a deep sleep."
AvgDialog_8228_Content_57,aqBy,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,325,AvgDialog,Content,,"还有一部分则坐在地上，一动不动。
你小心地靠近其中一个。","Some of them are sitting on the ground, motionless.\nYou cautiously approach one of them."
AvgDialog_8228_Content_58,aqBz,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,326,AvgDialog,Content,玩家,"先生，先生？
你还好吗，先生？","Sir, sir?\nAre you alright, sir?"
AvgDialog_8228_Content_59,aqBA,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,327,AvgDialog,Content,,那人懒懒地看了你一眼，没有回答。,"The man gives you a lazy glance, unresponsive to your questioning."
AvgDialog_8228_Content_60,aqBC,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,328,AvgDialog,Content,索菲亚,他们……他们看上去好像很累的样子……,They... they look so tired...
AvgDialog_8228_Content_61,aqBD,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,329,AvgDialog,Content,,累？你看向睡着了的警官，又看了看面前呆坐着的市民，不得不承认索菲亚说得有几分道理。,"Tired? You look at the sleeping officer, then at the dazed citizen in front of you, and have to admit that Sofia has a point."
AvgDialog_8228_Content_62,aqBE,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,330,AvgDialog,Content,,这些人无精打采的，没有一点生机与活力，就好像有什么东西无限放大了他们的倦怠，让他们不再愿意动弹。,"These people are listless and devoid of vitality, as if something has amplified their fatigue, leaving them unwilling to move."
AvgDialog_8228_Content_63,aqBF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,331,AvgDialog,Content,玩家,威廉学长，情况有变，我们需要更多增援。,"Senior William, I'm afraid the situation has changed. We still need more reinforcements."
AvgDialog_8228_Content_64,aqBG,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,332,AvgDialog,Content,威廉,我们已经通知审查会了，你再坚持一下。,We've already informed the Committee. Hang in there.
AvgDialog_8228_Content_65,aqBH,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,333,AvgDialog,Content,索菲亚,现在怎么办？他们就这么躺在这里，万一那些疯子又……,But what now? They're just... lying here. What if those lunatics...
AvgDialog_8228_Content_66,aqBI,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,334,AvgDialog,Content,玩家,我想想，我想想……,"Let me think, let me think..."
AvgDialog_8228_Content_67,aqBJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,335,AvgDialog,Content,,你闭上眼，将自己沉进黑暗之中。,You close your eyes and sink into the darkness.
AvgDialog_8228_Content_68,aqBK,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,336,AvgDialog,Content,,喧闹的人声逐渐变得朦胧，你的意识不断上升、上升，直到所有的叫喊都化作遥远的阴影，直到连声音这个概念本身都不复存在。,"The noisy chatter gradually becomes a blur. Your consciousness ascends higher and higher, until all the shouting fades into distant shadows, until even the concept of sound itself ceases to exist."
AvgDialog_8228_Content_69,aqBL,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,337,AvgDialog,Content,,两颗明亮的星星悬在你面前，其中一颗上下摇晃，亲昵地朝你靠近。,"Two bright stars hang before you; one sways up and down, drawing near to you affectionately."
AvgDialog_8228_Content_70,aqBN,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,338,AvgDialog,Content,,你暂时压下心头的疑虑，低下头，无声地向它低语。,"You temporarily suppress your doubts, and lowering your head, you silently whisper."
AvgDialog_8228_Content_71,aqBO,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,339,AvgDialog,Content,玩家,奥吉尔，过来。,"Ogier, come over."
AvgDialog_8228_Content_72,aqBP,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,340,AvgDialog,Content,玩家,奥吉尔，沿着链接，到我这里来。,"Ogier, follow the Link. Come to me."
AvgDialog_8228_Content_73,aqBQ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,341,AvgDialog,Content,奥吉尔,主君……？,My lord...?
AvgDialog_8228_Content_74,aqBR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,342,AvgDialog,Content,奥吉尔,主君需要我，可是……,"My Lord needs me, but..."
AvgDialog_8228_Content_75,aqBS,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,343,AvgDialog,Content,,"小骑士为难地转头，看向好不容易与自己会合的主教。
如果他就这么离开，主教能不能保证自己的安全就成了问题。","The young knight hesitates, turning to the bishop who had only just joined by his side.\nIf he left now, whether the bishop could ensure his own safety would become a problem."
AvgDialog_8228_Content_76,aqBT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,344,AvgDialog,Content,,注意到他的目光，萨尔瓦多没有多问，只是温和地点头。,"Noticing his gaze, Salvador simply gives a gentle nod."
AvgDialog_8228_Content_77,aqBU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,345,AvgDialog,Content,萨尔瓦多,%heorshe%应当是遇到麻烦了，我们一起去吧。,"{Male=He,Female=She} must have run into trouble, let's go together."
AvgDialog_8231_Content_1,aqCQ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,346,AvgDialog,Content,,把饥肠填满,A Sated Hunger
AvgDialog_8231_Content_2,aqDn,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,347,AvgDialog,Content,玩家,这就是最后一个了。,"This is it, the last one."
AvgDialog_8231_Content_3,aqDy,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,348,AvgDialog,Content,,你和索菲亚尽可能轻地将警官搬到板条箱后隐藏起来，暂时躲过了暴民的目光。,"You and Sophia carefully move the officer behind the crate, temporarily hiding him from the view of the mob."
AvgDialog_8231_Content_4,aqDJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,349,AvgDialog,Content,索菲亚,我们躲在这里，奥吉尔找得到吗？,Do you think Ogier can find us here?
AvgDialog_8231_Content_5,aqDU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,350,AvgDialog,Content,玩家,"我和他有……你就当做是默契吧。
他会来的。",I've got... let's call it <Italic:chemistry> with him.\nHe will come.
AvgDialog_8231_Content_6,aqEf,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,351,AvgDialog,Content,,索菲亚点了点头，小心地朝广场上张望。,"Sophia nods, cautiously glancing in the direction of the square."
AvgDialog_8231_Content_7,aqEq,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,352,AvgDialog,Content,索菲亚,不知道主教阁下怎么样了……,I wonder how His Excellency the Bishop is doing...
AvgDialog_8231_Content_8,aqEB,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,353,AvgDialog,Content,玩家,我和奥吉尔分开前让他去找主教了，他们应该没事的。,I had Ogier go to find the bishop before we split up. They should be fine.
AvgDialog_8231_Content_9,aqEM,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,354,AvgDialog,Content,索菲亚,这样……,This way...
AvgDialog_8231_Content_10,aqCR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,355,AvgDialog,Content,,看她捏着围裙的手仍在颤抖，你决定说点什么转移她的注意力。,"Seeing her hands still trembling as she clutches her apron, you decide to say something to distract her."
AvgDialog_8231_Content_11,aqDc,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,356,AvgDialog,Content,玩家,你和萨尔瓦多主教认识很久了吗？,Have you known Bishop Salvador for a long time?
AvgDialog_8231_Content_12,aqDf,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,357,AvgDialog,Content,索菲亚,嗯？噢，那是……十年前的事情了，那时我还是个孩子，跟母亲和<Yellow:姐姐>一起来拜访新到任的主教。,"Hmm? Oh, that was... ten years ago. Back then, I was just a child, visiting the newly appointed bishop with my mother and <Yellow:elder sister>."
AvgDialog_8231_Content_13,aqDg,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,358,AvgDialog,Content,索菲亚,"他时常到我家资助的济贫院帮忙，而我们也与他渐渐相熟。
主教阁下有一颗善良的心，对一切都充满宽容与爱，我非常尊敬他。","He often helps at the charity house I sponsor, and we gradually got to know each other.\nThe bishop has a kind heart, full of tolerance and love for everything and everyone. I deeply respect him."
AvgDialog_8231_Content_14,aqDh,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,359,AvgDialog,Content,玩家,所以你才在圣堂做事务员吗？,So you work as a clerk at the Church?
AvgDialog_8231_Content_15,aqDi,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,360,AvgDialog,Content,索菲亚,我确实希望帮助更多的人，但……如果不是发生了那件事，我……我应该不会像现在这样。,"I truly wish to help more people, but... if that hadn't happened, I... I wouldn't be the way I am now."
AvgDialog_8231_Content_16,aqDj,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,361,AvgDialog,Content,索菲亚,主教阁下，主教阁下！,"Your Excellency Bishop, Your Excellency Bishop!"
AvgDialog_8231_Content_17,aqDk,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,362,AvgDialog,Content,萨尔瓦多,索菲亚……？这么晚了，这是怎么了？,Sophia...? What's going on at this hour?
AvgDialog_8231_Content_18,aqDl,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,363,AvgDialog,Content,索菲亚,主教阁下，不好了，我姐姐她、她——您快点来吧，求求您快点来吧！,"Bishop, it's terrible! My sister, she—please come quickly. I beg you!"
AvgDialog_8231_Content_19,aqDm,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,364,AvgDialog,Content,萨尔瓦多,"她睡下了。
不过这几天要注意静养，给她吃些有营养的东西。","She's fallen asleep.\nHowever, ensure she gets plenty of rest and make sure she gets nutritious food in the coming days."
AvgDialog_8231_Content_20,aqDo,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,365,AvgDialog,Content,索菲亚母亲,我会的，我会的，感谢您，主教阁下，真的感谢您……,"I will, I will. Thank you, Your Grace, truly thank you..."
AvgDialog_8231_Content_21,aqDp,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,366,AvgDialog,Content,萨尔瓦多,她手腕上的伤口很深，几乎伤到筋骨了。她……是发生了什么吗？,The wound on her wrist is deep... That's almost reaching the tendon and bone. What... happened to her?
AvgDialog_8231_Content_22,aqDq,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,367,AvgDialog,Content,,优雅的妇人张了张嘴，本就不再年轻的面容显得愈发苍老。,"The graceful woman opens her mouth, her already aged face appearing even older from the stress."
AvgDialog_8231_Content_23,aqDr,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,368,AvgDialog,Content,索菲亚母亲,噢，主教阁下，我究竟该从何说起呢……我的女儿，我可怜的奥利维亚……,"Oh, Your Grace, where do I even begin... My daughter, my poor Olivia..."
AvgDialog_8231_Content_24,aqDs,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,369,AvgDialog,Content,索菲亚,是<Blue:爱德华·贝利>，主教阁下。卡莱尔街上的那个画家。,"It's <Blue:Edward Bailey>, Your Grace. The painter on Carlisle Street."
AvgDialog_8231_Content_25,aqDt,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,370,AvgDialog,Content,索菲亚,他说他认识一个准备在伦蒂尼恩开艺术中心的亚格罗商人，他说他们什么都准备好了，就缺一个当地有名望的合作伙伴做为门面。,"He said he knew an Aglo trader planning to open an art center in Londinium. They had everything ready, just needing a reputable local partner as the face."
AvgDialog_8231_Content_26,aqDu,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,371,AvgDialog,Content,索菲亚,奥利维亚签了所有的协议，租赁、贷款、抵押……全部。等我和妈妈发现的时候，一切都已经晚了。我们……,"Olivia signed all the agreements—the lease, a loan, a mortgage... everything. By the time Mother and I found out, it was already too late. We..."
AvgDialog_8231_Content_27,aqDv,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,372,AvgDialog,Content,索菲亚,"银行今天送来最后通牒，告诉我们他们明天就要收回房屋。
奥利维亚看到了，她……她承受不了。","The bank delivered the final ultimatum today, they will repossess the house tomorrow.\nOlivia saw it and... she... she couldn't bear it all..."
AvgDialog_8231_Content_28,aqDw,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,373,AvgDialog,Content,,夫人低低地啜泣着，手帕早已被泪水浸湿。萨尔瓦多微侧过身，似乎望向了紧闭的房门。,"The lady gently sobs, her handkerchief already soaked with tears. Salvador turns slightly, seemingly looking towards the closed door."
AvgDialog_8231_Content_29,aqDx,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,374,AvgDialog,Content,萨尔瓦多,我的孩子，我恐怕有一个不情之请。,"My child, I'm afraid I have an unreasonable request."
AvgDialog_8231_Content_30,aqDz,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,375,AvgDialog,Content,索菲亚,主教阁下？,Your Grace?
AvgDialog_8231_Content_31,aqDA,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,376,AvgDialog,Content,萨尔瓦多,负责圣堂日常事务的福斯特太太最近病了，需要休息。而我对这些事情又不擅长，实在头疼，不知道你是否愿意来暂时担任圣堂的事务员呢？,"Mrs. Foster, who manages the daily affairs of the Church, has fallen quite ill and needs to rest. I'm not good at these tasks and therefore quite troubled. Would you be willing to take over temporarily as the Church's clerk?"
AvgDialog_8231_Content_32,aqDB,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,377,AvgDialog,Content,索菲亚,主教阁下……我……,Your Excellency Bishop... I...
AvgDialog_8231_Content_33,aqDC,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,378,AvgDialog,Content,萨尔瓦多,"当然了，事务员需要搬到圣堂来住。
虽然不太方便，但我们总是有很多空房间，足以容纳你和你的家人。","Of course, the clerk needs to move to the Church.\nIt's not very convenient, but we always have plenty of rooms, enough for you and your family."
AvgDialog_8231_Content_34,aqDD,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,379,AvgDialog,Content,萨尔瓦多,你愿意帮我这个忙吗？,Would you be willing to help me?
AvgDialog_8231_Content_35,aqDE,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,380,AvgDialog,Content,索菲亚,"当然……！我、我当然愿意帮忙！
谢谢你，主教阁下，真的，谢谢你……","Of course...! I-I'd be happy to help!\nThank you, Your Grace, really, thank you..."
AvgDialog_8231_Content_36,aqDF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,381,AvgDialog,Content,索菲亚,"奥利维亚一直很自责，在庭审之后，她受到了很大打击。
后来，她趁我和妈妈不注意的时候跑到了桥上。",Olivia felt deeply guilty and was greatly affected after the trial.\nShe ran to the bridge while mother and I weren't paying attention.
